country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year ($),gdp_per_capita ($),generation,new_age,sex_numeric,gdp_billion,Category
Denmark,2015,female,15-24 years,6,356882,1.68,301298464861.0,55972,Millennials,1,0,301.298464861,Rest of the World
Denmark,2015,female,5-14 years,3,323821,0.93,301298464861.0,55972,Generation Z,0,0,301.298464861,Rest of the World
Denmark,2015,male,5-14 years,0,340483,0.0,301298464861.0,55972,Generation Z,0,1,301.298464861,Rest of the World
Dominica,1985,female,15-24 years,0,8900,0.0,98585185.0,1485,Generation X,1,0,0.098585185,Rest of the World
Dominica,1985,female,25-34 years,0,5100,0.0,98585185.0,1485,Boomers,2,0,0.098585185,Rest of the World
Dominica,1985,female,35-54 years,0,5400,0.0,98585185.0,1485,Silent,3,0,0.098585185,Rest of the World
Dominica,1985,female,5-14 years,0,8600,0.0,98585185.0,1485,Generation X,0,0,0.098585185,Rest of the World
Dominica,1985,female,55-74 years,0,3800,0.0,98585185.0,1485,G.I. Generation,4,0,0.098585185,Rest of the World
Dominica,1985,female,75+ years,0,1200,0.0,98585185.0,1485,G.I. Generation,5,0,0.098585185,Rest of the World
Dominica,1985,male,15-24 years,0,9500,0.0,98585185.0,1485,Generation X,1,1,0.098585185,Rest of the World
Dominica,1985,male,25-34 years,0,5800,0.0,98585185.0,1485,Boomers,2,1,0.098585185,Rest of the World
Dominica,1985,male,35-54 years,0,4900,0.0,98585185.0,1485,Silent,3,1,0.098585185,Rest of the World
Dominica,1985,male,5-14 years,0,9300,0.0,98585185.0,1485,Generation X,0,1,0.098585185,Rest of the World
Dominica,1985,male,55-74 years,0,3200,0.0,98585185.0,1485,G.I. Generation,4,1,0.098585185,Rest of the World
Dominica,1985,male,75+ years,0,700,0.0,98585185.0,1485,G.I. Generation,5,1,0.098585185,Rest of the World
Ecuador,1985,male,75+ years,8,40000,20.0,17149094590.0,2238,G.I. Generation,5,1,17.14909459,Rest of the World
Ecuador,1985,male,25-34 years,70,610800,11.46,17149094590.0,2238,Boomers,2,1,17.14909459,Rest of the World
Ecuador,1985,male,55-74 years,33,289000,11.42,17149094590.0,2238,G.I. Generation,4,1,17.14909459,Rest of the World
Ecuador,1985,male,15-24 years,104,915700,11.36,17149094590.0,2238,Generation X,1,1,17.14909459,Rest of the World
Ecuador,1985,male,35-54 years,57,692800,8.23,17149094590.0,2238,Silent,3,1,17.14909459,Rest of the World
Ecuador,1985,female,15-24 years,58,897700,6.46,17149094590.0,2238,Generation X,1,0,17.14909459,Rest of the World
Ecuador,1985,female,25-34 years,31,600800,5.16,17149094590.0,2238,Boomers,2,0,17.14909459,Rest of the World
Ecuador,1985,female,75+ years,2,49000,4.08,17149094590.0,2238,G.I. Generation,5,0,17.14909459,Rest of the World
Ecuador,1985,female,35-54 years,15,692800,2.17,17149094590.0,2238,Silent,3,0,17.14909459,Rest of the World
Ecuador,1985,female,55-74 years,4,303000,1.32,17149094590.0,2238,G.I. Generation,4,0,17.14909459,Rest of the World
Ecuador,1985,male,5-14 years,7,1307600,0.54,17149094590.0,2238,Generation X,0,1,17.14909459,Rest of the World
Ecuador,1985,female,5-14 years,4,1262600,0.32,17149094590.0,2238,Generation X,0,0,17.14909459,Rest of the World
Ecuador,1986,male,75+ years,6,41100,14.6,15314143988.0,1943,G.I. Generation,5,1,15.314143988,Rest of the World
Ecuador,1986,male,25-34 years,67,628400,10.66,15314143988.0,1943,Boomers,2,1,15.314143988,Rest of the World
Ecuador,1986,male,55-74 years,28,297200,9.42,15314143988.0,1943,G.I. Generation,4,1,15.314143988,Rest of the World
Ecuador,1986,male,15-24 years,87,941900,9.24,15314143988.0,1943,Generation X,1,1,15.314143988,Rest of the World
Ecuador,1986,female,15-24 years,74,923500,8.01,15314143988.0,1943,Generation X,1,0,15.314143988,Rest of the World
Ecuador,1986,female,75+ years,4,50400,7.94,15314143988.0,1943,G.I. Generation,5,0,15.314143988,Rest of the World
Ecuador,1986,male,35-54 years,52,712600,7.3,15314143988.0,1943,Silent,3,1,15.314143988,Rest of the World
Ecuador,1986,female,25-34 years,28,618000,4.53,15314143988.0,1943,Boomers,2,0,15.314143988,Rest of the World
Ecuador,1986,female,55-74 years,7,311800,2.25,15314143988.0,1943,G.I. Generation,4,0,15.314143988,Rest of the World
Ecuador,1986,female,35-54 years,12,712600,1.68,15314143988.0,1943,Silent,3,0,15.314143988,Rest of the World
Ecuador,1986,female,5-14 years,6,1298800,0.46,15314143988.0,1943,Generation X,0,0,15.314143988,Rest of the World
Ecuador,1986,male,5-14 years,6,1345000,0.45,15314143988.0,1943,Generation X,0,1,15.314143988,Rest of the World
Ecuador,1987,male,75+ years,6,52900,11.34,13945431882.0,1669,G.I. Generation,5,1,13.945431882,Rest of the World
Ecuador,1987,male,25-34 years,74,718200,10.3,13945431882.0,1669,Boomers,2,1,13.945431882,Rest of the World
Ecuador,1987,male,35-54 years,73,773400,9.44,13945431882.0,1669,Silent,3,1,13.945431882,Rest of the World
Ecuador,1987,female,15-24 years,79,999500,7.9,13945431882.0,1669,Generation X,1,0,13.945431882,Rest of the World
Ecuador,1987,male,15-24 years,78,1023900,7.62,13945431882.0,1669,Generation X,1,1,13.945431882,Rest of the World
Ecuador,1987,male,55-74 years,20,318600,6.28,13945431882.0,1669,G.I. Generation,4,1,13.945431882,Rest of the World
Ecuador,1987,female,25-34 years,26,708700,3.67,13945431882.0,1669,Boomers,2,0,13.945431882,Rest of the World
Ecuador,1987,female,35-54 years,16,775400,2.06,13945431882.0,1669,Silent,3,0,13.945431882,Rest of the World
Ecuador,1987,female,75+ years,1,65600,1.52,13945431882.0,1669,G.I. Generation,5,0,13.945431882,Rest of the World
Ecuador,1987,female,55-74 years,5,338600,1.48,13945431882.0,1669,G.I. Generation,4,0,13.945431882,Rest of the World
Ecuador,1987,male,5-14 years,8,1309500,0.61,13945431882.0,1669,Generation X,0,1,13.945431882,Rest of the World
Ecuador,1987,female,5-14 years,4,1272500,0.31,13945431882.0,1669,Generation X,0,0,13.945431882,Rest of the World
Ecuador,1988,male,25-34 years,93,738500,12.59,13051886552.0,1519,Boomers,2,1,13.051886552,Rest of the World
Ecuador,1988,male,55-74 years,41,327400,12.52,13051886552.0,1519,G.I. Generation,4,1,13.051886552,Rest of the World
Ecuador,1988,male,75+ years,6,54400,11.03,13051886552.0,1519,G.I. Generation,5,1,13.051886552,Rest of the World
Ecuador,1988,male,15-24 years,107,1052900,10.16,13051886552.0,1519,Generation X,1,1,13.051886552,Rest of the World
Ecuador,1988,male,35-54 years,73,795100,9.18,13051886552.0,1519,Silent,3,1,13.051886552,Rest of the World
Ecuador,1988,female,15-24 years,73,1027900,7.1,13051886552.0,1519,Generation X,1,0,13.051886552,Rest of the World
Ecuador,1988,female,25-34 years,28,728700,3.84,13051886552.0,1519,Boomers,2,0,13.051886552,Rest of the World
Ecuador,1988,female,35-54 years,28,797400,3.51,13051886552.0,1519,Silent,3,0,13.051886552,Rest of the World
Ecuador,1988,female,75+ years,2,67500,2.96,13051886552.0,1519,G.I. Generation,5,0,13.051886552,Rest of the World
Ecuador,1988,female,55-74 years,6,348200,1.72,13051886552.0,1519,G.I. Generation,4,0,13.051886552,Rest of the World
Ecuador,1988,female,5-14 years,5,1308600,0.38,13051886552.0,1519,Generation X,0,0,13.051886552,Rest of the World
Ecuador,1988,male,5-14 years,4,1346600,0.3,13051886552.0,1519,Generation X,0,1,13.051886552,Rest of the World
Ecuador,1989,male,75+ years,10,68674,14.56,13890828708.0,1619,G.I. Generation,5,1,13.890828708,Rest of the World
Ecuador,1989,male,25-34 years,76,766852,9.91,13890828708.0,1619,Boomers,2,1,13.890828708,Rest of the World
Ecuador,1989,female,15-24 years,89,1008927,8.82,13890828708.0,1619,Generation X,1,0,13.890828708,Rest of the World
Ecuador,1989,male,35-54 years,71,843236,8.42,13890828708.0,1619,Silent,3,1,13.890828708,Rest of the World
Ecuador,1989,male,55-74 years,26,347684,7.48,13890828708.0,1619,G.I. Generation,4,1,13.890828708,Rest of the World
Ecuador,1989,male,15-24 years,77,1031979,7.46,13890828708.0,1619,Generation X,1,1,13.890828708,Rest of the World
Ecuador,1989,female,25-34 years,39,758284,5.14,13890828708.0,1619,Boomers,2,0,13.890828708,Rest of the World
Ecuador,1989,female,75+ years,3,84592,3.55,13890828708.0,1619,G.I. Generation,5,0,13.890828708,Rest of the World
Ecuador,1989,female,35-54 years,23,848574,2.71,13890828708.0,1619,Silent,3,0,13.890828708,Rest of the World
Ecuador,1989,female,55-74 years,5,368669,1.36,13890828708.0,1619,G.I. Generation,4,0,13.890828708,Rest of the World
Ecuador,1989,male,5-14 years,7,1243682,0.56,13890828708.0,1619,Generation X,0,1,13.890828708,Rest of the World
Ecuador,1989,female,5-14 years,5,1207466,0.41,13890828708.0,1619,Generation X,0,0,13.890828708,Rest of the World
Ecuador,1990,male,25-34 years,89,788540,11.29,15239278100.0,1732,Boomers,2,1,15.2392781,Rest of the World
Ecuador,1990,male,15-24 years,97,1055004,9.19,15239278100.0,1732,Generation X,1,1,15.2392781,Rest of the World
Ecuador,1990,male,55-74 years,30,358877,8.36,15239278100.0,1732,G.I. Generation,4,1,15.2392781,Rest of the World
Ecuador,1990,female,15-24 years,84,1031235,8.15,15239278100.0,1732,Generation X,1,0,15.2392781,Rest of the World
Ecuador,1990,male,35-54 years,70,877120,7.98,15239278100.0,1732,Silent,3,1,15.2392781,Rest of the World
Ecuador,1990,female,25-34 years,42,779938,5.39,15239278100.0,1732,Boomers,2,0,15.2392781,Rest of the World
Ecuador,1990,male,75+ years,3,70844,4.23,15239278100.0,1732,G.I. Generation,5,1,15.2392781,Rest of the World
Ecuador,1990,female,75+ years,2,87254,2.29,15239278100.0,1732,G.I. Generation,5,0,15.2392781,Rest of the World
Ecuador,1990,female,35-54 years,17,883364,1.92,15239278100.0,1732,Silent,3,0,15.2392781,Rest of the World
Ecuador,1990,female,55-74 years,3,380666,0.79,15239278100.0,1732,G.I. Generation,4,0,15.2392781,Rest of the World
Ecuador,1990,male,5-14 years,6,1262625,0.48,15239278100.0,1732,Generation X,0,1,15.2392781,Rest of the World
Ecuador,1990,female,5-14 years,5,1225466,0.41,15239278100.0,1732,Generation X,0,0,15.2392781,Rest of the World
Ecuador,1991,female,15-24 years,117,1061400,11.02,16988535268.0,1869,Generation X,1,0,16.988535268,Rest of the World
Ecuador,1991,male,55-74 years,37,368900,10.03,16988535268.0,1869,Silent,4,1,16.988535268,Rest of the World
Ecuador,1991,male,15-24 years,107,1087300,9.84,16988535268.0,1869,Generation X,1,1,16.988535268,Rest of the World
Ecuador,1991,male,35-54 years,83,899100,9.23,16988535268.0,1869,Boomers,3,1,16.988535268,Rest of the World
Ecuador,1991,male,25-34 years,70,804000,8.71,16988535268.0,1869,Boomers,2,1,16.988535268,Rest of the World
Ecuador,1991,male,75+ years,5,68100,7.34,16988535268.0,1869,G.I. Generation,5,1,16.988535268,Rest of the World
Ecuador,1991,female,25-34 years,35,792300,4.42,16988535268.0,1869,Boomers,2,0,16.988535268,Rest of the World
Ecuador,1991,female,55-74 years,9,392100,2.3,16988535268.0,1869,Silent,4,0,16.988535268,Rest of the World
Ecuador,1991,female,35-54 years,18,903600,1.99,16988535268.0,1869,Boomers,3,0,16.988535268,Rest of the World
Ecuador,1991,female,75+ years,1,86400,1.16,16988535268.0,1869,G.I. Generation,5,0,16.988535268,Rest of the World
Ecuador,1991,female,5-14 years,9,1294500,0.7,16988535268.0,1869,Millennials,0,0,16.988535268,Rest of the World
Ecuador,1991,male,5-14 years,3,1334000,0.22,16988535268.0,1869,Millennials,0,1,16.988535268,Rest of the World
Ecuador,1992,male,75+ years,12,77846,15.42,18094238119.0,1955,G.I. Generation,5,1,18.094238119,Rest of the World
Ecuador,1992,male,25-34 years,91,833688,10.92,18094238119.0,1955,Boomers,2,1,18.094238119,Rest of the World
Ecuador,1992,male,55-74 years,40,380709,10.51,18094238119.0,1955,Silent,4,1,18.094238119,Rest of the World
Ecuador,1992,male,15-24 years,114,1095624,10.41,18094238119.0,1955,Generation X,1,1,18.094238119,Rest of the World
Ecuador,1992,female,15-24 years,92,1071397,8.59,18094238119.0,1955,Generation X,1,0,18.094238119,Rest of the World
Ecuador,1992,male,35-54 years,69,945954,7.29,18094238119.0,1955,Boomers,3,1,18.094238119,Rest of the World
Ecuador,1992,female,25-34 years,40,825399,4.85,18094238119.0,1955,Boomers,2,0,18.094238119,Rest of the World
Ecuador,1992,female,75+ years,3,95162,3.15,18094238119.0,1955,G.I. Generation,5,0,18.094238119,Rest of the World
Ecuador,1992,female,35-54 years,20,954268,2.1,18094238119.0,1955,Boomers,3,0,18.094238119,Rest of the World
Ecuador,1992,female,5-14 years,13,1264449,1.03,18094238119.0,1955,Millennials,0,0,18.094238119,Rest of the World
Ecuador,1992,female,55-74 years,4,404377,0.99,18094238119.0,1955,Silent,4,0,18.094238119,Rest of the World
Ecuador,1992,male,5-14 years,7,1304282,0.54,18094238119.0,1955,Millennials,0,1,18.094238119,Rest of the World
Ecuador,1993,female,15-24 years,131,1090454,12.01,18938717359.0,1996,Generation X,1,0,18.938717359,Rest of the World
Ecuador,1993,male,25-34 years,102,857646,11.89,18938717359.0,1996,Boomers,2,1,18.938717359,Rest of the World
Ecuador,1993,male,55-74 years,46,392963,11.71,18938717359.0,1996,Silent,4,1,18.938717359,Rest of the World
Ecuador,1993,male,15-24 years,105,1115135,9.42,18938717359.0,1996,Generation X,1,1,18.938717359,Rest of the World
Ecuador,1993,male,35-54 years,89,981892,9.06,18938717359.0,1996,Boomers,3,1,18.938717359,Rest of the World
Ecuador,1993,female,25-34 years,40,849600,4.71,18938717359.0,1996,Boomers,2,0,18.938717359,Rest of the World
Ecuador,1993,male,75+ years,3,80952,3.71,18938717359.0,1996,G.I. Generation,5,1,18.938717359,Rest of the World
Ecuador,1993,female,35-54 years,32,991346,3.23,18938717359.0,1996,Boomers,3,0,18.938717359,Rest of the World
Ecuador,1993,female,75+ years,2,98838,2.02,18938717359.0,1996,G.I. Generation,5,0,18.938717359,Rest of the World
Ecuador,1993,female,55-74 years,8,417711,1.92,18938717359.0,1996,Silent,4,0,18.938717359,Rest of the World
Ecuador,1993,female,5-14 years,9,1285346,0.7,18938717359.0,1996,Millennials,0,0,18.938717359,Rest of the World
Ecuador,1993,male,5-14 years,7,1326600,0.53,18938717359.0,1996,Millennials,0,1,18.938717359,Rest of the World
Ecuador,1994,male,75+ years,10,83900,11.92,22708673337.0,2335,G.I. Generation,5,1,22.708673337,Rest of the World
Ecuador,1994,male,25-34 years,96,881672,10.89,22708673337.0,2335,Boomers,2,1,22.708673337,Rest of the World
Ecuador,1994,male,35-54 years,96,1018423,9.43,22708673337.0,2335,Boomers,3,1,22.708673337,Rest of the World
Ecuador,1994,male,55-74 years,36,406131,8.86,22708673337.0,2335,Silent,4,1,22.708673337,Rest of the World
Ecuador,1994,female,15-24 years,95,1108840,8.57,22708673337.0,2335,Generation X,1,0,22.708673337,Rest of the World
Ecuador,1994,male,15-24 years,91,1134121,8.02,22708673337.0,2335,Generation X,1,1,22.708673337,Rest of the World
Ecuador,1994,female,25-34 years,39,873910,4.46,22708673337.0,2335,Boomers,2,0,22.708673337,Rest of the World
Ecuador,1994,female,35-54 years,21,1029098,2.04,22708673337.0,2335,Boomers,3,0,22.708673337,Rest of the World
Ecuador,1994,female,75+ years,1,102472,0.98,22708673337.0,2335,G.I. Generation,5,0,22.708673337,Rest of the World
Ecuador,1994,female,5-14 years,12,1306032,0.92,22708673337.0,2335,Millennials,0,0,22.708673337,Rest of the World
Ecuador,1994,male,5-14 years,12,1348611,0.89,22708673337.0,2335,Millennials,0,1,22.708673337,Rest of the World
Ecuador,1994,female,55-74 years,3,432045,0.69,22708673337.0,2335,Silent,4,0,22.708673337,Rest of the World
Ecuador,1995,male,25-34 years,97,905313,10.71,24432884442.0,2453,Generation X,2,1,24.432884442,Rest of the World
Ecuador,1995,male,15-24 years,113,1152675,9.8,24432884442.0,2453,Generation X,1,1,24.432884442,Rest of the World
Ecuador,1995,male,55-74 years,41,420246,9.76,24432884442.0,2453,Silent,4,1,24.432884442,Rest of the World
Ecuador,1995,male,35-54 years,101,1055363,9.57,24432884442.0,2453,Boomers,3,1,24.432884442,Rest of the World
Ecuador,1995,male,75+ years,8,86756,9.22,24432884442.0,2453,G.I. Generation,5,1,24.432884442,Rest of the World
Ecuador,1995,female,15-24 years,95,1126655,8.43,24432884442.0,2453,Generation X,1,0,24.432884442,Rest of the World
Ecuador,1995,female,25-34 years,43,897847,4.79,24432884442.0,2453,Generation X,2,0,24.432884442,Rest of the World
Ecuador,1995,female,35-54 years,24,1067369,2.25,24432884442.0,2453,Boomers,3,0,24.432884442,Rest of the World
Ecuador,1995,female,55-74 years,7,447404,1.56,24432884442.0,2453,Silent,4,0,24.432884442,Rest of the World
Ecuador,1995,female,75+ years,1,106143,0.94,24432884442.0,2453,G.I. Generation,5,0,24.432884442,Rest of the World
Ecuador,1995,female,5-14 years,10,1325533,0.75,24432884442.0,2453,Millennials,0,0,24.432884442,Rest of the World
Ecuador,1995,male,5-14 years,6,1369259,0.44,24432884442.0,2453,Millennials,0,1,24.432884442,Rest of the World
Ecuador,1996,male,55-74 years,53,434259,12.2,25226393197.0,2474,Silent,4,1,25.226393197,Rest of the World
Ecuador,1996,male,75+ years,11,91455,12.03,25226393197.0,2474,G.I. Generation,5,1,25.226393197,Rest of the World
Ecuador,1996,male,25-34 years,111,927403,11.97,25226393197.0,2474,Generation X,2,1,25.226393197,Rest of the World
Ecuador,1996,male,15-24 years,126,1169923,10.77,25226393197.0,2474,Generation X,1,1,25.226393197,Rest of the World
Ecuador,1996,female,15-24 years,102,1143710,8.92,25226393197.0,2474,Generation X,1,0,25.226393197,Rest of the World
Ecuador,1996,male,35-54 years,88,1091980,8.06,25226393197.0,2474,Boomers,3,1,25.226393197,Rest of the World
Ecuador,1996,female,25-34 years,46,920330,5.0,25226393197.0,2474,Generation X,2,0,25.226393197,Rest of the World
Ecuador,1996,female,55-74 years,9,462818,1.94,25226393197.0,2474,Silent,4,0,25.226393197,Rest of the World
Ecuador,1996,female,35-54 years,21,1105412,1.9,25226393197.0,2474,Boomers,3,0,25.226393197,Rest of the World
Ecuador,1996,female,75+ years,2,111706,1.79,25226393197.0,2474,G.I. Generation,5,0,25.226393197,Rest of the World
